No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
149,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,4,7,,,,,, エートラックス,エートラックス,,牡,5,牡,5,ルメール,58.5,1.5,,(栗),宮本博,栗東,,1,,,,,,,,,,,,,,,,,,,,3,6.0,13.2,3,2.5,3.1,9.5,71.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,5163,5820,19,19,5,4,2,8,3,3,1,5,0,0,1,1,3,3,0,4,0,0,0,0,2,1,1,3,0,0,,,,サンデーレーシング,,社台コーポレーション白老ファーム,,白老町,ニューイヤーズデイ,ネイティヴダンサー系,スパイラルステップ,シンボリクリスエス,ロイヤルチャージャー系,"Dixie Union",ニアークティック系,エンドスウィープ,ネイティヴダンサー系,黒鹿,2021,0215,"1979年 5月20日(46歳)","1963年 3月27日(62歳)",トゥロン,3,ペンダント,2,,,,,,,ブレイキンの高難度の回転技,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,11,8,２着, 0.0,2,2,0,北村友一,替,58.5,0.0,522,+6,"260210 2京4 10R",京都,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0,,, 3, 3,先,先行,7,,,,,,,,,,,0626281107,202603220602081107,2021104876,1,24,131,E,14,1,N04,1,00,0,2,05339,01073,226800,202602100802041011,0826241011
150,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,4,8,,,,,, シークレットヴァウ,シークレットヴァウ,,牡,5,牡,5,武藤雅, 55 ,-2.0,,(美),武藤善則,美浦,,1,,,,,,,,,,,,,,,,,,,,14,41.3,1.9,13,6.4,8.4,3.1,157.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,7294,2400,15,15,4,6,0,5,4,6,0,5,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,,2,,窪田芳郎,,坂東牧場,,平取町,ディスクリートキャット,ニアークティック系,ジェントルヴァウ,"Broken Vow",ネイティヴダンサー系,"Private Account",その他のエクリプス系,"Storm Cat",ニアークティック系,鹿毛,2021,0225,"1998年 1月10日(28歳)","1967年 3月21日(59歳)",ウォームライト,3,ヒットザグラウンド,1,リルドゥセルマン,1,,,,,秘密の誓い。母名から連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,16,12,11着, 1.2,11,11,0,武藤雅,, 58 ,-3.0,466,+2,"251221 5名6 11R",中京,別場,,,,,,,,,,,,ダ,1400,-200,ダ,ダ,,,,稍重,ｵｰﾌﾟﾝ,16,0,,, 3, 3,先,先行,12,,,,,,,,,,,0626281108,202603220602081108,2021102413,1,24,131,E,14,1,N04,1,00,0,1,01169,01064,208008,202512210705061116,0725561116
151,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,5,9,,,,,, ブレーザー,ブレーザー,,牡,5,牡,5,荻野極, 55 ,-2.0,,(美),伊坂重信,美浦,,1,,,,,,,,,,,,,,,,,,,,4,9.0,8.8,4,2.6,3.3,8.8,99.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,6209,2400,14,14,4,0,2,8,4,0,2,8,0,0,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,,,,ノルマンディーサラブレッドレーシング,,グローリーファーム,,新ひだか町,シゲルカガ,ナスルーラ系,シゲルアンドロメダ,Birdstone,ネイティヴダンサー系,シャンハイ,ネイティヴダンサー系,"General Meeting",ナスルーラ系,鹿毛,2021,0402,"1997年 9月23日(28歳)","1977年 1月 1日(49歳)",シゲルスピネル,2,,,,,,,,,輝く天体,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,16,4,１着,-0.3,1,1,0,戸崎圭太,替, 57 ,-2.0,530,+2,"260228 2中1 10R",中山,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,稍重,3勝,16,0,,, 6, 5,中,差し,1,,,,,,,,,,,0626281109,202603220602081109,2021100114,1,24,131,E,14,1,N04,1,00,0,1,01160,01177,854800,202602280602011016,0626211016
152,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,5,10,,,,,,$ドラゴンウェルズ,ドラゴンウェルズ,,牡,4,牡,4,戸崎圭太, 56 ,-1.0,,(栗),藤原英昭,栗東,,1,,,,,,,,,,,,,,,,,,,,1,4.8,16.5,1,1.8,2.2,14.8,89.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,5630,2400,11,11,4,1,0,6,4,1,0,6,0,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,0,0,,2,(外),窪田芳郎,,"Willow Oaks Stable LLC",,米,Frosted,ナスルーラ系,"Little Dipper",Eskendereya,ニアークティック系,"Deputy Minister",ニアークティック系,"Gilded Time",その他のエクリプス系,芦毛,2022,0326,"1980年 7月 8日(45歳)","1965年 6月29日(60歳)",,,,,,,,,,,冠名＋溶接する,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,15,1,１着,-0.3,1,1,0,戸崎圭太,, 57 ,-1.0,478,-2,"260112 1中5 10R",中山,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,3勝,16,0,,, 4, 3,先,先行,2,,,,,,,,,,,0626281110,202603220602081110,2022110137,1,24,131,E,14,1,N04,1,06,0,2,05386,01055,208008,202601120601051015,0626151015
153,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,6,11,B,,,,, ムーヴ,ムーヴ,,牡,7,牡,7,横山琉人, 55 ,-2.0,,(美),池上昌和,美浦,,1,,,,,,,,,,,,,,,,,,,,9,23.3,3.4,9,4.3,5.7,4.7,136.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,10100,2400,30,30,4,6,5,15,4,6,5,15,0,0,0,0,4,6,5,15,0,0,0,0,0,0,0,0,0,0,,,,前田葉子,,シンボリ牧場,,日高町,ラニ,ナスルーラ系,スイートマルセル,ワイルドラッシュ,ニアークティック系,"Sunday Silence",ロイヤルチャージャー系,"Green Desert",ニアークティック系,鹿毛,2019,0430,"2003年 1月 8日(23歳)","1974年10月 6日(51歳)",レイテントロアー,2,スイートアリエス,2,ラフォン,1,,,,,（人の心を）動かす,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,6,6,13着, 0.8,13,13,0,吉村誠之,替, 55 ,0.0,478,-4,"251207 5阪2 11R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0,,,16,16,後,後方,2,,,,,,,,,,,0626281111,202603220602081111,2019101759,1,24,131,E,14,1,N04,1,00,0,1,01192,01150,245030,202512070905021106,0925521106
154,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,6,12,,,,,, メイショウホウレン,メイショウホウレン,,牡,5,牡,5,菊沢一樹, 57 ,0.0,,(栗),安達昭夫,栗東,,1,,,,,,,,,,,,,,,,,,,,8,14.9,5.4,7,3.8,5.0,5.4,101.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,8020,3600,11,11,5,1,1,4,5,1,1,4,0,0,0,0,5,1,1,4,0,0,0,0,0,0,0,0,0,0,,,,松本好隆,,グランド牧場,,新ひだか町,エスポワールシチー,ロイヤルチャージャー系,キンゲショウ,ハードスパン,ニアークティック系,ブライアンズタイム,ロイヤルチャージャー系,"Jade Robbery",ネイティヴダンサー系,栗毛,2021,0202,"1997年 8月27日(28歳)","1959年10月27日(66歳)",,,,,,,,,,,冠名＋鳳輦、鳳凰の飾りがある神輿,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,8,1,１着,-0.0,1,1,0,鮫島克駿,替, 56 ,+1.0,520,+2,"251207 5阪2 11R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0,,, 2, 2,先,先行,9,,,,,,,,,,,0626281112,202603220602081112,2021103716,1,24,131,E,14,1,N04,1,00,0,2,01161,01042,911008,202512070905021108,0925521108
155,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,7,13,,,,,,$エコロガイア,エコロガイア,,牡,5,牡,5,高倉稜, 55 ,-2.0,,(栗),森秀行,栗東,,1,,,,,,,,,,,,,,,,,,,,11,26.5,3.0,11,4.8,6.3,4.2,138.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,6446,2150,22,22,3,5,2,12,3,4,2,11,0,1,2,1,3,3,0,10,0,0,0,0,0,1,0,1,0,0,3,2,(外),原村正紀,,"Spry Family Farm",,米,Speightstown,ネイティヴダンサー系,"Charge of Angels","Distorted Humor",ネイティヴダンサー系,"Storm Cat",ニアークティック系,"A.P. Indy",ナスルーラ系,鹿毛,2021,0422,"1991年 9月 4日(34歳)","1959年 3月12日(67歳)",,,,,,,,,,,冠名＋地球,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,6,8,２着, 0.2,2,2,0,高倉稜,, 57 ,-2.0,482,+6,"260222 1阪2 11R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,12,4,,, 3, 3,先,先行,5,,,,,,,,,,,0626281113,202603220602081113,2021110056,1,24,131,E,14,1,N04,1,06,0,2,01130,00427,783033,202602220901021106,0926121106
156,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,7,14,,,,,,$エコロアゼル,エコロアゼル,,牡,4,牡,4,岩田康誠, 57 ,0.0,,(栗),森秀行,栗東,,1,,,,,,,,,,,,,,,,,,,,2,5.4,14.7,2,1.9,2.3,14.0,95.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,6847,2400,11,11,4,1,2,4,4,1,1,3,0,0,0,0,4,1,1,3,0,0,0,0,0,0,1,1,0,0,3,2,(外),原村正紀,,"Crawford Farms",,米,Shancelot,,"Cicada's Song","Twirling Candy",ネイティヴダンサー系,"Is It True",ナスルーラ系,Forestry,ニアークティック系,鹿毛,2022,0322,"1974年 3月12日(52歳)","1959年 3月12日(67歳)",,,,,,,,,,,冠名＋人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,6,2,２着, 0.3,2,2,0,戸崎圭太,替, 57 ,0.0,532,-2,"260118 1中7 10R",中山,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,ｵｰﾌﾟﾝ,16,0,,, 6, 5,中,差し,7,,,,,,,,,,,0626281114,202603220602081114,2022110107,1,24,131,E,14,1,N04,1,06,0,2,05203,00427,783033,202601180601071006,0626171006
157,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,8,15,,,,,, ショウナンアビアス,ショウナンアビアス,,牡,6,牡,6,柴田善臣, 55 ,-2.0,,(美),加藤士津,美浦,,1,,,,,,,,,,,,,,,,,,,,10,25.1,3.2,10,4.4,5.7,4.7,146.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,10964,2240,33,33,5,8,5,15,3,7,5,15,0,1,0,3,3,6,5,12,0,0,0,0,2,1,0,0,0,0,,,(地),国本哲秀,,西村牧場,,新ひだか町,ドレフォン,ニアークティック系,ショウナンカサロ,キングカメハメハ,ネイティヴダンサー系,Ghostzapper,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,黒鹿,2020,0303,"1966年 7月30日(59歳)","1985年 2月 2日(41歳)",ショウナンパトス,1,,,,,,,,,冠名＋明白な,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,3,１着,-0.2,1,1,0,松山弘平,替, 58 ,-3.0,504,-4,"260307 1阪5 10R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,稍重,3勝,15,1,,, 5, 4,先,先行,4,,,,,,,,,,,0626281115,202603220602081115,2020104597,1,24,131,E,14,1,N04,1,05,0,1,00641,01169,331002,202603070901051002,0926151002
158,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,8,16,,,,,, ケイアイドリー,ケイアイドリー,,牡,9,牡,9,藤懸貴志,58.5,1.5,,(栗),前川恭子,栗東,,1,,,,,,,,,,,,,,,,,,,,16,60.3,1.3,16,10.5,14.0,1.8,133.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,14810,8170,29,28,8,6,4,10,7,4,3,5,0,0,0,0,7,4,3,5,0,0,0,0,1,2,1,5,0,0,,,,ケイアイスタリオン,,隆栄牧場,,新冠町,エスポワールシチー,ロイヤルチャージャー系,アルヴェナ,"Seeking the Gold",ネイティヴダンサー系,ブライアンズタイム,ロイヤルチャージャー系,Affirmed,ネイティヴダンサー系,鹿毛,2017,0416,"1993年 2月25日(33歳)","1977年 4月 9日(48歳)",ケイアイパープル,8,クインズポラリス,2,クインズパール,2,クインズマルシアノ,2,クインズベガ,2,冠名＋ニュージーランドの地名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,11,16,16着, 2.5,16,16,0,杉原誠人,替, 57 ,+1.5,524,-9,"260201 1東2 11R",東京,別場,,,,,,,,,,,,ダ,1400,-200,ダ,ダ,,,,良,Ｇ３,16,0,,, 8, 8,中,中団,16,,,,,,,,,,,0626281116,202603220602081116,2017101560,1,24,131,E,14,1,N04,1,00,0,2,01138,01210,331803,202602010501021111,0526121111
159,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,1,1,,,,,, エーリアル,エーリアル,,牝,5,牝,5,武藤雅, 56 ,1.0,,(美),西田雄一,美浦,,1,,,,,,,,,,,,,,,,,,,,12,27.9,2.9,10,3.9,5.5,4.9,172.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,3443,900,16,16,2,4,1,9,2,4,1,9,0,0,0,2,2,4,1,7,0,0,0,0,0,0,0,0,0,0,,2,,シルクレーシング,,社台コーポレーション白老ファーム,,白老町,リアルインパクト,ロイヤルチャージャー系,サダムグランジュテ,キングカメハメハ,ネイティヴダンサー系,Meadowlake,セントサイモン系,Boundary,ニアークティック系,鹿毛,2021,0122,"1998年 1月10日(28歳)","1974年10月14日(51歳)",ロコポルティ,5,ブルックリンダンス,2,アルセスト,1,ナイトキャッスル,1,サルトアトランテ,1,バトンを空中に投げる技法。父名、母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,9,５着, 0.5,5,5,0,津村明秀,替, 56 ,0.0,518,-4,"260214 1東5  8R",東京,別場,,,,,,,,,,,,ダ,1600,+200,ダ,ダ,,,,良,2勝,16,0,,, 4, 2,先,先行,8,,,,,,,,,,,0626281201,202603220602081201,2021104856,1,24,43, ,14,4,023,2,00,0,1,01169,01187,506800,202602140501050806,0526150806
160,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,1,2,B,,,,, ブリーズオンチーク,ブリーズオンチーク,,牝,5,牝,5,吉田豊, 56 ,1.0,,(栗),高野友和,栗東,,1,,,,,,,,,,,,,,,,,,,,15,66.4,1.2,16,16.8,24.2,1.0,84.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1870,900,14,14,2,0,1,11,2,0,1,11,0,0,0,1,2,0,1,10,0,0,0,0,0,0,0,0,0,0,,,,泉新キャピタル,,レイクヴィラファーム,,洞爺湖町,ニューイヤーズデイ,ネイティヴダンサー系,サオヒメ,サンデーサイレンス,ロイヤルチャージャー系,"Dixie Union",ニアークティック系,Alydar,ネイティヴダンサー系,黒鹿,2021,0414,"1975年 4月19日(50歳)","1976年 2月 4日(50歳)",マイネルサージュ,6,カランセ,3,ホウオウヒミコ,3,シホノインプルソ,5,ジュンマシュウ,2,頬に春風。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,7,7,８着, 3.2,8,8,0,北村友一,替, 56 ,0.0,488,+6,"260110 1京3  9R",京都,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,2勝,8,8, 3, 3, 3, 5,中,中団,8,,,,,,,,,,,0626281202,202603220602081202,2021105958,1,24,43, ,14,4,023,2,00,0,2,00733,01117,862800,202601100801030907,0826130907
161,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,2,3,,,,,, カーラデマドレ,カーラデマドレ,,牝,4,牝,4,ルメール, 56 ,1.0,,(美),宮田敬介,美浦,,1,,,,,,,,,,,,,,,,,,,,1,4.6,17.2,2,2.2,2.9,10.5,60.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1880,900,7,7,2,1,1,3,2,1,1,3,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,,キャロットファーム,,ノーザンファーム,,安平町,ドレフォン,ニアークティック系,ディアデラマドレ,キングカメハメハ,ネイティヴダンサー系,Ghostzapper,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,黒鹿,2022,0310,"1979年 5月20日(46歳)","1980年10月 8日(45歳)",クラヴェル,3,ログラール,3,レガラール,1,,,,,母の面影（西）。母の最後の産駒であり、母譲りの美しい見た目から,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,11,2,１着,-0.1,1,1,0,プーシャ,替, 55 ,+1.0,480,-2,"251123 5東5  6R",東京,別場,,,,,,,,,,,,ダ,1600,+200,ダ,ダ,,,,良,1勝,16,0,,, 2, 2,先,先行,6,,,,,,,,,,,0626281203,202603220602081203,2022104912,1,24,43, ,14,4,023,2,00,0,1,05339,01175,486800,202511230505050611,0525550611
162,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,2,4,,,,,, エルフストラック,エルフストラック,,牝,5,牝,5,三浦皇成, 56 ,1.0,,(栗),中村直也,栗東,,1,,,,,,,,,,,,,,,,,,,,9,16.0,5.0,8,3.6,5.0,5.5,110.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,6182,900,20,20,2,4,5,9,2,4,5,9,2,3,4,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,,,,サンデーレーシング,,ノーザンファーム,,安平町,カリフォルニアクローム,ナスルーラ系,スペルオンミー,ダイワメジャー,ロイヤルチャージャー系,"Not For Love",ネイティヴダンサー系,"Storm Cat",ニアークティック系,黒鹿,2021,0309,"1989年12月19日(36歳)","1978年 8月20日(47歳)",パラサイコロジー,3,スマイルオンミー,2,グリモリオ,2,,,,,（魔法をかけられたように）魅了された,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,8,２着, 0.5,2,2,0,浜中俊,替, 56 ,0.0,492,+4,"260228 1阪3  8R",阪神,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,2勝,15,1, 1, 1, 1, 1,逃,逃げ,10,,,,,,,,,,,0626281204,202603220602081204,2021105616,1,24,43, ,14,4,023,2,00,0,2,01122,01186,226800,202602280901030805,0926130805
163,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,3,5,,,,,, デファイ,デファイ,,牝,5,牝,5,原優介, 56 ,1.0,,(美),斎藤誠,美浦,,1,,,,,,,,,,,,,,,,,,,,13,40.5,2.0,15,12.1,17.5,1.4,72.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2253,900,20,20,2,0,1,17,2,0,1,17,2,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,市川義美ホールディングス,,フジワラフアーム,,新ひだか町,ヴィクトワールピサ,ロイヤルチャージャー系,ピサノベッテル,クロフネ,ニアークティック系,Machiavellian,ネイティヴダンサー系,サンデーサイレンス,ロイヤルチャージャー系,青鹿,2021,0426,"2000年 6月10日(25歳)","1971年 4月 7日(54歳)",,,,,,,,,,,挑む,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,9,5,10着, 3.9,10,10,0,佐々木大,替, 56 ,0.0,474,+14,"260124 1中8 10R",中山,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,2勝,10,6, 3, 3, 3, 8,後,後方,10,,,,,,,,,,,0626281205,202603220602081205,2021104421,1,24,43, ,14,4,023,2,00,0,1,01184,01086,010803,202601240601081009,0626181009
164,0322,2026.3.22,中12,中山,8,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1800,1800,,,,,,16,16,16,,,,3,6,,,,,, ミラクルキャッツ,ミラクルキャッツ,,牝,6,牝,6,大野拓弥, 56 ,1.0,,(美),堀宣行,美浦,,1,,,,,,,,,,,,,,,,,,,,11,24.8,3.2,12,5.9,8.4,3.1,96.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2150,900,14,14,2,0,2,10,2,0,2,10,0,0,0,1,2,0,2,9,0,0,0,0,0,0,0,0,0,0,,2,,シルクレーシング,,ノーザンファーム,,安平町,キンシャサノキセキ,ロイヤルチャージャー系,ランニングボブキャッツ,"Running Stag",ナスルーラ系,"Pleasant Colony",セントサイモン系,Notebook,ナスルーラ系,鹿毛,2020,0215,"1986年 9月 8日(39歳)","1967年11月 9日(58歳)",レピアーウィット,6,リンクスルーファス,2,ランニングウインド,3,,,,,奇跡＋母名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,3,１着,-0.2,1,1,0,丹内祐次,替, 56 ,0.0,470,-2,"260208 1小6  7R",小倉,別場,,,,,,,,,,,,ダ,1700,+100,ダ,ダ,,,,良,1勝,15,1, 7, 8, 7, 7,中,差し,1,,,,,,,,,,,0626281206,202603220602081206,2020103676,1,24,43, ,14,4,023,2,00,0,1,01096,01070,506800,202602081001060703,1026160703
